东经,北纬,测试数据 
114.172846,27.069869,1.87
114.089596,27.078422,1.4
114.365496,27.114676,1.59
114.292138,27.130383,1.54
114.188069,27.136668,1.83
114.21827,26.457135,1.94
113.898598,26.64061,1.97
113.992404,26.643696,1.7
113.957663,26.686955,1.91
114.012659,26.691924,1.58
114.130659,26.733534,1.42
114.308576,26.738792,2.1
113.984304,26.750798,1.72
114.05412,26.754015,1.94
115.4607,28.6145,1.71
114.8812,28.6451,1.91
114.9712,28.6796,1.82
115.2737,28.7109,1.2
114.9771,28.7475,1.76
114.9142,28.7494,1.92
115.46598,28.80222,1.85
114.584,28.158,1.9
114.895,28.233,2.18
114.702,28.236,2.56
114.982,28.259,2.39
115.918142,28.03107,1.76
115.713789,28.101094,2.12
115.529755,28.028084,2.4
115.4243,28.5447,2.4
116.537942,27.776251,1.49
116.524651,27.504015,1.65
116.061893,27.52096,1.72
117.36416,36.83208,5.01
117.35961,36.56909,5.19
117.4495,36.7777,5.08
117.3704,36.7639,4.81
117.4141,36.7098,4.4
117.6556,36.6976,4.72
117.5274,36.7698,5.01
117.6112,36.7693,4.76
117.5531,36.816,4.61
117.3776,36.4767,4.13
117.5207,36.5323,4.87
117.5392,36.9113,4.82
117.4134,36.6435,5.07
117.4206,36.5506,4.91
117.4506,36.8313,5.14
117.6238,36.6294,5.05
117.6725,36.5482,4.14
117.3501,36.9883,4.61
117.3183,37.0582,4.96
116.3522,36.2569,4.16
116.4781,36.1783,3.52
116.4762,36.1145,3.84
116.4262,36.2997,5.11
116.5198,36.3692,5.26
116.2926,36.17,5.36
116.303,36.2143,5.3
116.3065,36.0813,5.11
116.4596,36.0704,4.87
116.4032,36.113,4.71
117.2576,37.1204,5.52
117.3313,37.108,5.83
117.1724,37.1175,5.15
117.0229,36.8865,5.5
117.3848,37.1047,5.5
117.2933,37.1756,5.59
117.1021,37.1095,5.85
117.0669,37.0238,5.65
116.9578,37.0479,5.38
117.0175,36.951,5.6
116.948,36.9842,5.42
117.1084,36.9014,5.18
117.174,36.9147,5.56
117.0857,36.8382,5.61
117.2199,37.0288,5.58
117.1871,37.00309,5.12
117.01143,37.06623,4.72
117.2249,37.1914,4.97
117.2891,37.2202,5.24
117.2235,37.2377,5.09
117.1043,37.15726,5.44
117.07012,37.19666,5.34
117.17059,37.16359,5.23
117.12901,37.30239,5.57
117.15569,37.24153,5.59
117.3479,37.3364,5.56
117.3519,37.2562,5.39
117.4084,37.2724,5.37
117.327,37.4022,4.71
117.2802,37.451,4.99
117.251,37.3649,5.36
117.2446,37.5044,5.4
117.1481,37.4556,5.13
117.0975,37.4227,5.37
117.139,37.3687,5.48
117.0329,37.411,5.19
117.0422,37.3568,5.5
117.2642,37.284,5.41
119.85766,36.01316,4.44
119.75956,35.90476,2.92
119.94929,35.96657,3.46
119.85771,35.95037,2.52
119.885048,35.731749,3.37
119.57673,35.65057,1.7
120.5866,36.1415,3.69
120.5203,36.1221,2.86
120.5531,36.2338,2.76
120.6397,36.2641,4.29
120.2333,36.3381,3.82
120.4827,36.2916,2.62
120.2049,36.2651,3.45
120.358,36.2874,4.26
120.2538,36.2208,3.17
119.80848,36.04019,3.1
119.73995,36.13026,2.9
119.96663,36.39768,3.27
120.1011,36.41603,4.5
120.04753,36.41454,3.34
119.75663,36.05399,1.7
120.21261,36.33826,4.28
119.94592,36.34082,2.89
120.588934,36.510322,3.3
120.434026,36.562603,3.47
120.371108,36.355754,3.89
120.225066,36.59972,3.4
120.25405,36.65735,4.59
120.0445,36.62036,3.89
119.95925,36.85953,2.74
119.95594,36.79252,4.22
119.89346,36.78754,4.61
119.5719,36.75491,4.16
119.89591,36.71745,2.59
120.10102,36.71223,2.86
120.05186,36.51021,3.47
120.10659,36.56259,4.36
119.96169,36.5405,4.3
119.9584,36.6488,3.01
119.88052,36.60765,3.19
119.88608,36.5666,3.7
120.59111,37.0351,3.41
120.42144,37.0467,3.71
120.48237,37.10829,2.86
120.51343,37.04872,3.77
120.57384,36.70487,2.98
120.51377,36.70881,3.3
120.55676,36.94586,3.73
120.39153,36.86098,4.46
120.53854,36.81609,3
118.01353,36.68255,3.96
118.09666,36.48801,3.93
118.17204,36.48226,4.73
118.12356,36.57208,4.58
118.01965,36.49736,5.12
118.14013,36.63249,5.2
117.76874,36.62798,4.76
117.84228,36.63801,4.58
118.09428,36.67722,4.8
118.03057,36.61161,4.86
117.99811,36.77201,4.6
117.94522,36.83481,4.77
118.11594,36.81829,5.14
118.13971,36.73375,5.2
117.8568,36.55594,4.38
118.06918,36.36198,4.82
117.88963,36.40099,4.88
117.84885,36.45317,5.36
118.34383,36.88906,4.49
118.2777,36.78014,4.35
118.23506,36.90654,4.38
118.40273,36.93764,4.13
118.41512,36.88213,3.83
118.18282,36.68039,4.34
118.199495,36.744456,4.73
118.36414,36.81576,4.98
118.24392,36.96996,5
118.26823,36.83597,4.79
117.75592,36.67536,4
117.83401,36.70999,3.84
117.91693,36.76558,3.82
118.100043,36.973634,5.49
118.04278,36.92566,5.23
118.1175,36.91611,5.26
118.1283,37.0565,5.14
118.02806,37.05389,5.18
117.94972,36.96722,5.31
117.9048,37.0187,5.37
117.96507,37.20635,5.3
118.01854,37.18024,5.24
117.88323,37.21842,5.27
117.82087,37.25694,5.2
117.82557,37.20098,5.38
117.74874,37.22406,5.36
117.66816,37.23057,5.22
117.62327,37.18045,5.12
117.5921,37.12466,5.21
117.65467,37.09678,5.15
117.77409,37.09486,5.2
118.05135,37.11895,5.25
117.97056,37.12692,5.2
117.86711,37.13422,5.18
118.45449,35.98774,5.35
118.09124,36.12827,5.23
118.20437,36.29762,5.34
118.11391,36.23129,5.18
118.04298,36.26117,5.15
117.95582,36.17173,5.17
118.24043,36.21147,5.14
118.14237,36.07983,5.16
118.24612,36.11093,5.2
118.32552,36.05914,5.25
118.25425,36.00554,5.21
118.44108,36.08818,4.95
118.0406,36.0578,4.83
117.6033,34.8894,3.84
117.5266,34.9012,3.66
117.5011,34.8071,3.82
117.631,34.8298,3.97
117.3915,34.85,4.51
117.2545,34.821,4.06
117.3974,34.7128,4.03
117.2964,34.7651,3.98
117.438,34.8875,3.77
117.3302,34.8525,4.05
117.7827,34.7601,2.7
117.4983,34.5967,4.76
117.5639,34.6234,3.29
117.5693,34.6732,3.94
117.4987,34.6834,4.09
117.4682,34.7582,4.41
117.6106,34.7619,4.66
117.7015,34.7526,4.46
117.77916,34.56012,4.38
117.6194,34.568,3.97
117.4247,34.5565,3.7
117.5381,34.5308,3.92
117.7126,34.549,3.73
117.638,34.5139,4.06
117.7561,34.6818,4.09
117.6468,34.6781,3.81
117.2333,35.0279,4.39
117.6256,35.0425,4.51
117.5277,34.991,4.3
117.6329,34.9565,4.77
117.382,35.2774,4.04
117.5353,35.0899,3.89
117.310141,35.032704,4.13
117.245637,35.171531,3.63
117.224289,35.213936,3.15
117.290208,35.231997,2.78
117.15901,35.157701,3.07
117.164202,35.215418,3.52
117.095647,35.158718,3.85
117.374606,34.972967,3.76
117.299992,34.960516,5.02
117.199661,34.942234,3.71
117.206097,34.861396,3.93
117.269634,34.893827,4.21
117.230518,35.063456,4.43
117.084101,35.093848,2.85
117.168423,34.904323,2.88
117.165024,34.993879,4.19
117.104305,34.966075,3.46
116.879394,35.157059,3
116.925853,35.098443,3.55
117.002206,35.091192,3.2
117.090855,35.035362,4.3
118.5466,37.4014,5.35
118.3659,37.3044,5.54
118.3916,37.3414,5.32
118.3043,37.3954,5.55
118.59208,37.89674,5.68
118.5537,37.82209,5.81
118.4828,37.95448,5.69
118.25458,37.98923,5.49
118.39216,37.99045,5.84
118.27917,37.91842,5.85
118.40079,37.8117,5.61
118.35309,37.87257,5.42
118.59789,37.82759,5.55
118.43835,37.84736,5.68
118.47902,37.91315,5.24
118.52512,37.91261,5.53
118.20501,37.52481,5.46
118.27071,37.5363,5.26
118.2195,37.4498,5.55
118.189,37.4037,5.63
118.3246,37.6134,5.23
118.22851,37.61825,5.64
118.7477,38.02114,5.42
118.64436,37.793,5.39
118.32841,37.67086,5.49
118.3968,37.6311,5.6
118.38134,37.75153,5.36
118.38577,37.66741,5.16
118.5586,37.6973,5.32
118.6374,37.707,5.16
118.35945,37.09641,4.31
118.40798,37.13742,4.61
118.62174,37.18295,4.8
118.54181,37.16932,5.04
118.32825,37.02072,5.19
118.41699,37.24166,5.33
118.52656,37.2346,5.41
118.62954,37.24221,5.52
118.466,37.15703,4.94
118.4712,37.00155,5.16
118.54821,37.07711,5.29
118.53576,37.02049,5.38
118.64112,37.10872,5.4
118.46161,37.08609,5.33
118.4559,37.03205,5.39
121.1797,37.49748,3.64
121.207122,37.495039,3.8
121.21208,37.37132,3.93
121.057828,37.535249,4.04
121.2951,37.3095,3.8
121.256475,37.434444,3.97
121.15052,37.41953,4.22
121.31342,37.35343,4.05
121.09262,37.4826,3.68
121.6144,37.4328,3.2
121.6252,37.3458,3.87
121.5258,37.3199,3.25
121.5653,37.3733,3.94
121.5876,37.2183,3.76
121.695,37.4386,3.18
121.8199,37.4279,2.83
121.7971,37.3194,4.01
121.7331,37.3014,3.28
121.4588,37.1317,2.49
121.4597,37.1986,2.42
121.6663,37.2133,2.76
121.2903,37.1639,3.69
121.3694,37.1619,3.02
121.7229,37.349,3.22
121.3468,37.2276,3.39
121.1119,37.2033,3.65
121.41484,37.35281,4.23
121.49034,37.38892,3.84
121.35343,37.28736,3.62
121.43381,37.31462,3.83
120.46091,37.67033,3.79
120.3081,37.5791,3.3
120.5199,37.53645,3.62
120.6594,37.5606,3.21
120.6785,37.5187,2.66
120.5276,37.71708,3.6
120.770872,36.969906,4.45
120.705788,36.827391,4.31
120.647942,36.828011,4.66
120.892037,36.977853,4.3
120.704004,36.956762,4.11
120.629916,36.952251,3.49
120.787665,37.046023,4.56
120.763615,37.092652,4.53
120.615489,36.768721,3.47
120.694287,36.622876,2.8
120.821315,36.671308,3.1
120.681709,36.768439,3.57
120.758624,36.788683,2.54
120.88179,36.828867,2.83
120.838514,36.891648,2.67
120.763911,36.896467,4.4
120.655247,37.058445,4.27
120.65188,37.112916,4.27
120.726099,37.017617,4.25
120.808351,36.759761,4.02
120.889892,37.032123,4
120.14623,37.40355,3.3
119.91913,37.34897,3.71
119.77489,37.12739,3.85
119.88389,37.21744,4.68
119.90875,37.15471,4.16
119.98437,37.14377,4.43
119.84765,37.04321,3.49
120.11822,37.33982,2.7
120.16684,37.2867,2.68
120.09531,37.09446,3.42
120.16553,37.10129,3.01
120.08803,37.04383,2.34
120.1964,37.15046,2.38
119.6819,37.02642,3.86
120.09921,37.29033,3.77
120.04047,37.29118,4.08
120.23876,37.22312,3.2
120.0275,37.10473,3.34
119.91472,37.09316,2.88
120.04396,37.175,2.99
120.11263,37.15753,2.27
119.91684,37.04129,3.25
120.07667,37.4172,3.03
120.74419,37.80226,3.93
121.05403,37.58964,3.8
121.03283,37.59446,3.89
120.9894,37.56308,3.68
120.9684,37.60308,3.76
120.81904,37.76485,2.56
120.67384,37.78359,2.32
120.63055,37.72305,2.78
120.71732,37.67756,3.48
120.99638,37.70308,3.26
120.93658,37.74584,4.33
120.88044,37.6123,4.25
120.7966,37.70622,3.96
120.8148,37.64844,3.88
120.75413,37.62453,3.74
120.83111,37.54335,4.02
120.781,37.56654,3.84
120.76786,37.49177,3.62
120.2842,37.4574,2.84
120.3679,37.4224,3.42
120.3488,37.4096,2.67
120.3558,37.3581,3.18
120.4946,37.3755,3.39
120.2916,37.3748,3.53
120.4986,37.4401,3.62
120.2408,37.49924,3.96
120.54,37.19,4.16
120.4805,37.1532,2.69
120.321,37.5106,3.17
120.4331,37.505,2.38
120.308,37.1476,3.04
120.5922,37.4175,2.93
120.5549,37.3109,2.74
120.461,37.3298,2.4
120.3786,37.2451,3.11
120.4575,37.2161,2.83
120.97419,37.52133,3.16
120.96309,37.29839,3.94
120.84852,37.29806,3.92
120.81844,37.28193,4
120.85851,37.3776,3.04
121.04188,37.4886,3.28
120.67813,37.43096,2.81
120.76276,37.38769,3.08
120.76562,37.316,3.84
120.69708,37.21804,3.84
120.78256,37.17339,4.13
120.85969,37.14359,3.72
120.9722,37.23639,3.33
121.19824,37.30008,4.32
121.08812,37.28529,4.34
121.18377,37.23727,4.14
121.10534,37.23584,4.21
121.09362,37.18669,4.29
121.07491,37.3733,4.22
121.01399,37.42623,4.47
120.95676,37.36679,3.91
120.91244,37.44329,4.62
120.89691,37.2784,4.49
121.128838,36.766918,3.06
121.222953,36.722785,3.51
121.165256,37.050315,3.8
121.107147,36.65841,2.92
121.37842,36.799023,2.68
121.262282,36.777727,2.45
121.339237,36.881285,3.38
121.230225,36.826343,3.02
121.236515,36.90376,3.59
121.1003,37.09949,3.35
121.079265,37.01271,4.2
121.111668,36.954755,4.1
120.962193,37.103112,3.11
120.983203,36.85379,2.31
120.95922,36.782165,2.59
120.89858,36.70618,2.99
120.907402,36.65323,3.65
121.014807,36.589815,2.77
121.06532,36.741978,3.53
121.040327,36.896517,3.14
121.133663,36.8917,3.84
121.179277,36.969115,2.74
116.5699,35.196,5.17
116.5263,35.2892,5.01
116.4955,35.2291,4.81
116.4628,35.3226,4.95
116.4924,35.3921,4.93
116.65731,35.38534,4.9
116.6003,35.5371,4.81
116.6198,35.4571,5.03
116.5382,35.4511,5
116.4806,35.5098,4.95
116.71086,35.3353,4.41
116.8091,35.5852,4.59
116.8241,35.6782,4.49
116.842,35.535,3.7
116.7355,35.669,3.29
116.7376,35.5949,4.06
116.7699,35.5314,4.09
116.8491,35.4813,4.28
116.6957,35.5229,4.12
116.6499,35.5954,4.01
116.6595,35.6659,3.57
117.2999,34.706,3.3
117.11966,34.82972,3.62
117.0977,34.9027,3.85
117.2133,34.7354,4.37
116.72833,35.1405,4.72
116.7097,35.215,4.32
117.735418,35.268692,4.02
117.3824,34.592148,4.49
117.32776,34.65258,4.4
117.2358,34.6517,4.54
117.0293,34.9068,4.59
116.95133,34.95571,4.61
116.9399,34.8813,4.95
116.9778,34.78499,4.87
117.0838,34.6564,5
116.6117,34.9841,5.04
116.6827,34.9906,4.97
116.5839,35.1216,4.88
116.7537,34.9561,5.03
116.5084,35.0618,5.14
116.4389,35.0724,5.45
116.4503,34.9867,5.56
116.5911,35.0684,5.2
116.6607,35.0438,5.24
116.2645,35.0606,5.46
116.227,35.1222,5.23
116.3689,35.2012,5.13
116.3445,35.156,5.22
116.4138,34.8819,5.37
116.2287,34.9463,5.44
116.3104,34.9136,5.43
116.2183,35.0698,5.39
116.1818,35.0077,5.61
116.3755,35.00437,5.57
116.4254,35.1663,5.34
116.367,35.0645,5.23
116.3179,34.9633,4.64
116.3674,35.4355,5.26
116.4318,35.4128,5.21
116.3068,35.4178,5.25
116.3074,35.2754,4.99
116.3143,35.32378,4.95
116.3799,35.3037,4.96
116.2417,35.3006,5.22
116.3107,35.23,5.06
116.42,35.351,5.23
116.2339,35.4615,5.1
116.22134,35.353241,5.06
116.3287,35.569,4.73
116.21624,35.58907,5.08
116.2876,35.5202,5.02
116.1463,35.5913,5.3
116.1434,35.5336,5.28
116.51998,35.62474,4.48
116.47831,35.67912,4.63
116.4648,35.8035,3.82
116.48659,35.55815,4.35
116.392898,35.585065,3.8
116.36774,35.67111,4.07
116.3742,35.753,4.29
116.43,35.77,4.22
116.5328,35.8154,4.44
116.5671,35.8494,4.74
116.625488,35.927653,4.62
116.579511,35.87772,4.72
116.63967,35.82246,4.25
116.55239,35.76524,3.94
116.53238,35.72267,4.28
116.589368,35.687023,4.35
117.1929,35.6625,4.07
117.3516,35.5827,4.77
117.4248,35.5945,4.99
117.3775,35.6335,4.95
117.2037,35.6067,3.13
117.3177,35.5027,3.43
117.2675,35.5911,3.82
117.1401,35.687,3.67
117.4385,35.685,4.15
117.3979,35.728,4.06
117.3142,35.6904,3.78
117.5368,35.6407,4.27
117.438,35.5393,4.73
117.2685,35.7351,5.2
116.0542,35.5103,5.37
116.2265,35.8105,5.43
115.9405,35.8216,5.54
116.1257,35.7148,5.6
116.1546,35.6643,5.61
116.1971,35.6984,5.6
116.0494,35.8644,5.38
116.0217,35.8985,5.39
115.9212,35.9368,5.5
115.9098,35.8971,5.64
115.9903,35.4804,5.39
116.1609,35.435,5.53
116.1646,35.3917,5.44
116.0254,35.4449,5.13
117.0218,35.5756,4.28
116.9605,35.5857,3.72
117.0872,35.7346,3.75
116.9893,35.6784,3.82
117.0531,35.6416,4.13
116.903,35.6775,4.5
116.8967,35.582,4.28
117.0167,35.5269,3.97
117.127,35.5181,4.41
117.1815,35.4742,4.23
117.096,35.6107,3.72
116.9565,35.355,4.09
116.7837,35.3667,4.41
117.0147,35.4595,4.33
116.8315,35.2166,3.91
116.8799,35.2362,4.56
116.9529,35.2185,4.78
117.0082,35.3106,4.19
117.1099,35.4418,4.46
117.0608,35.2703,3.8
117.1238,35.361,3.89
117.1838,35.3606,3.89
117.2342,35.3105,3.77
117.1338,35.3114,3.84
117.2618,35.3834,4.24
117.3268,35.3427,4.21
117.311,35.4242,3.88
117.4335,35.3937,3.81
117.4149,35.3066,4.79
117.1931,36.1626,4.38
117.2772,36.1759,4.44
117.1855,35.9703,3.4
117.1084,35.9695,3.34
116.97,35.9674,3.41
117.3347,36.249,3.53
117.3508,36.1744,3.68
117.4135,36.1862,3.48
117.0363,35.9796,3.52
116.9456,36.098,3.59
117.0965,36.0322,3.94
117.0263,36.0402,4.29
117.2615,36.2578,4.22
117.2827,36.1063,4.12
117.4119,36.1262,3.87
117.3624,36.1425,3.65
117.2108,36.3229,3.89
116.8927,36.1747,4.36
117.2734,36.3307,4.54
117.09135,35.9075,4.13
116.96603,35.91609,4.11
116.8055,35.8828,4.25
116.8283,35.735,4.21
117.2593,35.8071,4.22
117.1848,35.8106,3.94
117.2039,35.8636,3.79
117.1016,35.8264,3.26
116.88288,35.80944,3.28
116.87514,35.88646,3.19
116.7154,35.83105,3.18
116.7175,35.89965,3.11
116.79362,35.79638,3.19
116.6487,35.7518,3.2
116.7564,35.7293,3.32
116.88989,35.73708,3.53
116.3708,35.8215,4.72
116.36748,35.88138,4.74
116.30745,35.90047,4.23
116.27685,35.82312,4.75
116.12834,35.98113,4.79
116.12486,36.04225,5.23
116.139,36.1032,5.39
116.22749,36.04287,5.19
116.21702,36.11832,5.31
116.2899,35.9673,5.42
116.2956,36.0134,5.44
116.36621,35.9662,5.44
116.41204,35.96859,5.36
116.51894,35.89545,5.29
116.54794,36.03685,5.14
116.56461,35.99078,4.62
117.6999,35.8938,3.71
117.6375,35.887,3.68
117.8016,35.9465,3.71
117.5886,36.0413,3.6
117.4876,36.0418,3.33
117.5698,35.9592,2.84
117.431,35.892,3.18
117.5584,35.8911,3.43
117.4921,35.8897,3.51
117.3359,35.8228,3.87
117.4107,35.8073,4.25
117.4976,35.7503,4.57
117.5826,35.7024,4.81
117.6344,35.7405,4.16
117.6274,35.8223,3.45
117.795,35.8138,3.66
117.8057,35.7666,3.67
117.7929,35.8891,4.34
117.9337,35.9068,4.44
117.8581,35.954,4.64
117.8639,35.8946,4.35
116.5143,36.2232,3.91
116.7706,36.0859,4.01
116.80033,36.20258,4.1
116.7437,36.2443,3.9
116.8136,36.2447,3.44
116.6564,36.1948,3.99
116.5919,36.2484,4.01
116.5893,36.1923,4.23
116.58,36.1178,2.81
116.6639,36.0547,3.39
116.845,36.1135,3.41
116.757,36.0453,3.19
116.8535,35.9781,3.94
116.7711,35.9315,3.33
122.3525,37.3268,3.64
122.2282,37.3081,3.87
122.134918,37.291509,3.47
121.8892,37.3478,3.36
122.2147,37.3825,3.03
122.075,37.3989,2.81
122.0478,37.4721,2.83
121.8541,37.1315,4.1
121.9402,37.2152,4.26
121.9786,37.0791,3.5
121.8567,37.288,3.76
121.8684,37.0047,3.5
122.2701,37.1787,3.48
122.1986,37.1624,3.53
122.206,37.0767,3.43
122.2314,37.244,3.38
122.1575,37.2276,3.34
122.1297,37.189,3.3
121.9247,37.0283,3.2
121.9032,37.0847,2.92
122.1313,37.0796,2.82
122.0943,36.9554,3.3
122.0728,37.1612,2.36
122.5474,37.2109,3.1
122.5421,37.27988,2.58
122.5289,37.375,2.78
122.44387,37.243,2.96
122.3511,37.2766,3.13
122.3273,37.2109,3.07
122.34977,37.06719,2.86
122.1807,36.95673,2.88
122.2301,36.8648,3.16
122.296,36.8994,3.25
122.3771,36.9472,3.31
122.157565,37.227584,3.5
122.4304,36.9776,3.58
122.4349,37.1788,3.63
121.903213,37.084725,3.54
122.4077,37.1267,3.38
121.3133,37.0819,2.87
121.2522,37.0819,2.8
121.3204,36.97,3.38
121.3793,37.072,3.13
121.4937,36.9015,2.46
121.5628,36.9067,2.45
121.4172,36.9046,2.93
121.4314,36.8576,2.67
121.6971,36.9374,2.63
121.7197,36.9934,2.6
121.4067,37.038,2.8
121.6478,36.9879,2.65
121.2667,37.0066,2.57
121.2724,37.0033,2.55
121.5633,36.8767,2.59
121.5708,36.7962,2.45
119.5119,35.5195,4.21
119.4551,35.4937,4.2
119.4017,35.4319,4.15
119.3743,35.25791,4.02
119.57558,35.57198,2.61
119.50977,35.58195,2.54
119.4516,35.3417,4.75
119.0803,35.3115,4.37
119.2821,35.3829,3.93
119.280972,35.506111,4.5
119.25445,35.460533,4.23
119.079166,35.452222,2.6
119.2119,35.1448,2.96
119.2675,35.2178,3.11
119.276,35.3003,2.78
119.2042,35.2879,2.87
119.2114,35.2101,2.79
119.0717,35.2324,3.04
118.5658,35.2456,3.7
119.1985,35.7257,3.2
119.1906,35.6692,3.14
119.2761,35.64,3.24
119.3583,35.5977,2.88
119.1417,35.582,2.89
119.1205,35.8882,2.68
119.0652,35.8188,2.94
119.2448,35.8145,2.67
118.9557,35.8219,3.21
119.3505,35.7507,2.47
119.1382,35.9596,2.72
119.4648,35.7398,3.3
119.3933,35.6721,3.69
119.4982,35.6895,3.56
118.82325,35.55996,3.48
118.8918,35.7813,2.92
118.85,35.8828,3.98
118.8971,35.9593,4.97
118.9976,35.9064,4.72
118.9604,35.7175,4.62
118.9043,35.7291,2.6
118.819,35.8116,2.6
118.7722,35.7988,3.22
118.8472,35.6558,3.17
118.8151,35.7568,2.42
118.9214,35.6716,3.56
118.9966,35.599,2.88
119.0456,35.6729,2.59
118.9873,35.5221,2.78
118.8549,35.5204,2.63
118.9267,35.4615,2.54
118.8316,35.4073,2.83
118.7194,35.4082,3.54
116.37452,37.375636,4.75
116.2365,37.5184,5.18
116.3202,37.5336,5.31
116.3875,37.4949,5.39
116.3573,37.3149,5.59
116.3128,37.342,5.5
116.79,37.4645,4.95
116.837,37.3896,5.13
116.7981,37.3125,5.26
116.555,37.3182,5.34
116.6492,37.5301,5.26
116.4505,37.3198,5.47
116.5907,37.4717,5.46
116.7267,37.3216,5.36
116.6092,37.4022,5.54
116.8895,37.5375,5.45
116.8691,37.4649,5.48
116.7262,37.5172,5.41
116.793,37.5144,5.32
116.7324,37.2438,5.46
116.5152,37.386,5.39
116.6416,37.3334,5.33
116.661,37.3768,5.41
116.6932,37.4695,5.43
116.56879,37.56171,5.26
116.82304,37.62715,5.31
116.81927,37.68503,5.26
116.95696,37.61679,5.3
116.90962,37.68302,5.51
116.79865,37.80997,5.4
116.7481,37.6212,5.48
116.6692,37.6277,5.53
116.7298,37.733,5.48
116.8875,37.7522,5.54
116.9358,37.8078,5.45
116.88509,37.6434,5.36
116.73856,37.68715,5.33
117.4246,37.7812,5.59
117.3886,37.7056,5.66
117.5411,37.9781,5.58
117.5302,37.8707,5.35
117.5379,37.7996,5.66
117.3609,37.83712,5.57
117.46112,37.6815,5.59
116.9852,37.4236,4.71
116.9756,37.3731,4.99
116.9519,37.4895,5.01
116.9087,37.3772,5.06
116.8858,37.3186,5.15
116.9544,37.2524,5.21
116.8815,37.2578,5.26
116.8737,37.1614,5.23
116.7836,37.1385,5.28
116.9916,37.1747,5.36
117.0176,37.2357,5.35
116.7957,37.056,5.46
116.862,37.0392,5.45
116.736919,36.77069,5.23
116.7718,36.8419,5.15
116.45309,36.61106,5.26
116.6758,36.7267,5.46
116.57558,36.69631,5.28
116.83648,36.90838,5.34
116.4436,36.5558,5.58
116.5008,36.5503,5.46
116.5878,36.572,5.3
116.65166,36.758285,5.32
116.88324,36.83695,5.33
116.76698,36.98801,5.38
116.645,36.62778,5.44
116.578041,36.488495,5.5
116.49094,36.64887,5.32
116.85503,36.98216,5.42
116.5247,36.5078,5.53
116.515959,36.443896,5.56
116.46648,37.14894,4.83
116.53547,37.16699,4.88
116.47875,37.25977,4.95
116.59102,37.21917,5
116.39243,37.06742,4.94
116.29779,37.09947,5.15
116.28233,37.16342,5.16
116.44999,37.22671,5.14
116.3752,37.1608,5.26
116.56477,37.09219,5.19
116.37782,37.23461,5.24
116.6636,37.1961,5.35
116.45168,37.01718,5.36
116.2892,37.0167,5.26
116.3729,37.02686,5.12
116.0017,36.9286,4.95
116.2063,37.0009,5.32
116.22501,37.06709,5.4
115.9753,37.01038,5.59
116.07077,36.94952,5.58
115.7905,36.9363,5.66
116.13696,37.00801,5.65
116.1322,36.9417,5.28
115.89365,37.00645,5.58
116.160711,37.08111,5.57
116.07681,37.07712,5.07
116.09129,37.02558,5.46
116.1245,37.1845,5.47
116.0696,37.2344,5.37
116.2265,37.3296,5.27
116.2255,37.2443,5.42
115.9843,37.2823,5.51
115.9407,37.217,5.65
